Title,Original Price,Sale Price,Category,Product ID,Link,Description,Stock Status
Maxwell & Williams Blend Stripey Double Wall Cup 350ml Set 2,17.990000,17.990000,Dining Deals;;Mugs;;Dining Clearance;;Coffee Mugs;;Dining Tea & Coffee;;Online Only Dining;;Gifts Under $30;;Online only kitchen;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts for House Warmings;;Online Only Dining Room;;Sale backup;;Gifts over $100;;Dining;;O-Week Dining,1118098,https://www.briscoes.co.nz/product/1118098/maxwell-williams-blend-stripey-double-wall-cup-350ml-set-2/,,
ClickClack Vacuum Bag Rolls 28cm x 5m,29.990000,17.990000,Click Clack;;Kitchen Deals;;Appliances Clearance;;Kitchen Clearance;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Gifts By Graduations;;Sale;;Gifts For Him;;Gifts for House Warmings;;Gifts Under $30;;Online only kitchen;;Sale backup;;Gifts over $100,1121877,https://www.briscoes.co.nz/product/1121877/clickclack-vacuum-bag-rolls-28cm-x-5m/,,
Trefl Tropical Island Jigsaw Puzzle 600Pc,24.990000,17.490000,Online Only;;Gifts over $100;;Gifts Under $100;;Gifts Under $60;;Gifts For Stocking Fillers;;Sale;;Online Only Kids;;Sale backup;;Gifts Under $30,1127371,https://www.briscoes.co.nz/product/1127371/trefl-tropical-island-jigsaw-puzzle-600pc/,,
Goodview Flexi Basket with Handles Linen Patterns White Medium,27.990000,16.790000,Baskets & Boxes;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Online Only,1125118,https://www.briscoes.co.nz/product/1125118/goodview-flexi-basket-with-handles-linen-patterns-white-med/,,
Joseph Joseph Ringo Pizza Wheel,26.990000,16.190000,Online Only;;Gifts over $100;;Gifts Under $100;;Gifts Under $60;;Sale;;Tools & Utensils;;Sale backup;;Gifts Under $30;;Online only kitchen;;Joseph Joseph;;Kitchen Deals;;Kitchen Clearance;;Kitchenware,1127338,https://www.briscoes.co.nz/product/1127338/joseph-joseph-ringo-pizza-wheel/,,
Kates Kitchen Colander & Bowl Set 3Pc,15.990000,15.190000,Kitchen Deals;;Kitchen Clearance;;Online only kitchen;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100,1119010,https://www.briscoes.co.nz/product/1119010/kates-kitchen-colander-bowl-set-3pc/,,
Maxwell & Williams Cafe Life Tea for One With Infuser Apricot,15.000000,15.000000,Dining Deals;;Dining Clearance;;Dining Tea & Coffee;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Sale;;Online Only Dining;;Tea Sets;;Gifts for House Warmings;;Gifts Under $30;;Online Only Dining Room;;Online only kitchen;;Sale backup;;Gifts over $100;;Tea Infusers,1118046,https://www.briscoes.co.nz/product/1118046/maxwell-williams-cafe-life-tea-for-one-w-infuser-apricot/,,
Maxwell & Williams Cafe Life Tea for One With Infuser Cloud,15.000000,15.000000,Dining Deals;;Dining Clearance;;Dining Tea & Coffee;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Sale;;Online Only Dining;;Tea Sets;;Gifts for House Warmings;;Gifts Under $30;;Online Only Dining Room;;Online only kitchen;;Sale backup;;Gifts over $100;;Tea Infusers,1118042,https://www.briscoes.co.nz/product/1118042/maxwell-williams-cafe-life-tea-for-one-with-infuser-cloud/,,
Kinship by Ecoya Pine & Sandalwood Candle Mini,15.000000,15.000000,Kinship By Ecoya;;Gifts For Weddings;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts For Engagements;;Gifts Under $30;;Candles;;Living Deals;;Sale backup;;Gifts For Her;;Gifts over $100;;Gifts For Stocking Fillers;;Classic Christmas;;Fragrance;;O-Week Decor;;Self Care;;Table For Two,1125094,https://www.briscoes.co.nz/product/1125094/kinship-by-ecoya-pine-sandalwood-candle-mini/,,
Hilton Relax Therapy Travell Pillow,15.000000,15.000000,Bedroom Deals;;Hilton;;Pillows;;Bedroom Clearance;;Bed and Bath;;Gifts Under $100;;Gifts Under $60;;Sale;;Online Only Bathroom;;Gifts Under $30;;Sale backup;;Manchester;;Gifts over $100;;Clearance Manchester;;Bedroom,1111710,https://www.briscoes.co.nz/product/1111710/hilton-relax-therapy-travell-pillow/,,
Elements Coir Stripes Door Mat,29.990000,15.000000,Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Mats;;Living Deals;;Sale backup;;Gifts over $100;;Online Only;;Living,1104515,https://www.briscoes.co.nz/product/1104515/elements-coir-stripes-door-mat/,,
Just Home Flannelback Tablecloth Spring Time 132x228cm,15.000000,15.000000,Dining Deals;;Just Home;;Dining Clearance;;Gifts Under $60;;Napery;;Tablecloths;;Gifts For Him;;Gifts Under $30;;Gifts For Anniversaries;;Gifts Under $100;;Gifts By Graduations;;Sale;;Gifts for House Warmings;;Sale backup;;Gifts over $100,1083906,https://www.briscoes.co.nz/product/1083906/just-home-flannelback-tablecloth-spring-time-132x228cm/,,
LTW Bamboo Napkin Holder Dark Brown,29.990000,15.000000,Canisters;;Food Storage Containers;;Pantry Storage;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Gifts For Eco Lovers;;Online Only;;Kitchenware;;LTW,1111273,https://www.briscoes.co.nz/product/1111273/ltw-bamboo-napkin-holder-dark-brown/,,
LTW Bamboo 6 Cup Holder Dark Brown,29.990000,15.000000,Canisters;;Food Storage Containers;;Pantry Storage;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Dining Tea & Coffee;;Online Only;;Kitchenware;;Kitchen Deals;;Kitchen Clearance;;LTW,1111272,https://www.briscoes.co.nz/product/1111272/ltw-bamboo-6-cup-holder-dark-brown/,,
LTW Bamboo Tissue Box,29.990000,15.000000,Baskets & Boxes;;Living Clearance;;Living Deals;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Online Only Living Room;;Sale backup;;Gifts over $100;;Gifts For Eco Lovers;;Online Only Bathroom;;O-Week Bed & Bath;;LTW,1122879,https://www.briscoes.co.nz/product/1122879/ltw-bamboo-tissue-box/,,
Glow in the Dark Unicorn Cushion,29.990000,15.000000,Bed and Bath;;Gifts Under $100;;Gifts Under $60;;Gifts for Infants;;Sale;;Bedroom Deals;;Bedroom Clearance;;Gifts For Kids;;Gifts Under $30;;Cushions;;Sale backup;;Gifts over $100;;Kids Bedding;;Kids Cushions & Throws;;Bedroom;;Manchester;;Clearance Manchester;;Online Only,1125080,https://www.briscoes.co.nz/product/1125080/glow-in-the-dark-unicorn-cushion/,,
Glow in the Dark Space Rockets Throw,29.990000,15.000000,Bed and Bath;;Gifts Under $100;;Gifts Under $60;;Sale;;Bedroom Deals;;Bedroom Clearance;;Gifts Under $30;;Throws;;Sale backup;;Gifts over $100;;Kids Bedding;;Kids Decor;;Gifts for Infants;;Kids Cushions & Throws;;Gifts For Kids;;Bedroom;;Manchester;;Clearance Manchester;;Online Only,1125087,https://www.briscoes.co.nz/product/1125087/glow-in-the-dark-space-rockets-throw/,,
Elements Coir Dogs Sillouette Door Mat,29.990000,15.000000,Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Mats;;Living Deals;;Sale backup;;Gifts over $100;;Online Only;;Living,1104513,https://www.briscoes.co.nz/product/1104513/elements-coir-dogs-sillouette-door-mat/,,
Elements Coir Fronds Door Mat,29.990000,15.000000,Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Mats;;Living Deals;;Sale backup;;Gifts over $100;;Living;;Online Only,1104505,https://www.briscoes.co.nz/product/1104505/elements-coir-fronds-door-mat/,,
Maxwell & Williams Caviar Platter 34.5x19.5cm Midnight,14.990000,14.990000,Dining Deals;;Dining Clearance;;Online Only Dining;;Platters & Bowls;;Online only kitchen;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts for House Warmings;;Gifts Under $30;;Online Only Dining Room;;Sale backup;;Gifts over $100,1118020,https://www.briscoes.co.nz/product/1118020/maxwell-williams-caviar-platter-34-5x19-5cm-midnight/,,
Tablefair Lava Lamp Blue Moon,14.990000,14.990000,Tablefair;;Appliances Clearance;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Gifts By Graduations;;Sale;;Gifts For Him;;Gifts for House Warmings;;Gifts Under $30;;Sale backup;;Lava Lamps;;Gifts over $100;;Lamps;;Gifts For Kids;;O-Week;;O-Week Decor,1067322,https://www.briscoes.co.nz/product/1067322/tablefair-lava-lamp-blue-moon/,,
Tablefair Picnic Blanket Cream/Red/Brown,14.990000,14.990000,"Outdoor Deals;;Tablefair;;Outdoor Clearance;;Gifts Under $100;;Gifts Under $60;;Sale;;Online Only Outdoor;;Outdoor Accessories;;Gifts Under $30;;Picnic Baskets & Bags;;Picnic Blanket;;Sale backup;;Beach, Pool & Picnic;;Gifts over $100;;Gifts For Outdoors;;Gifts For Her;;Summer;;Getting Outside",1115189,https://www.briscoes.co.nz/product/1115189/tablefair-picnic-blanket-cream-red-brown/,,
Maxwell & Williams Blend Manual Coffee Grinder,14.990000,14.990000,Coffee Grinders;;Kitchen Deals;;Kitchen Clearance;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Online only kitchen;;Sale backup;;Gifts over $100;;Gifts for Fathers Day;;Clearance Electrical,1119709,https://www.briscoes.co.nz/product/1119709/maxwell-williams-blend-manual-coffee-grinder/,,
ClickClack Vacuum Bag Rolls 22cm x 5m,24.990000,14.990000,Click Clack;;Kitchen Deals;;Appliances Clearance;;Kitchen Clearance;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Gifts By Graduations;;Sale;;Gifts For Him;;Gifts for House Warmings;;Gifts Under $30;;Online only kitchen;;Sale backup;;Gifts over $100,1121876,https://www.briscoes.co.nz/product/1121876/clickclack-vacuum-bag-rolls-22cm-x-5m/,,
EcoLiving Laundry Detergent Strips Classic Flowers 60 Sheets,17.990000,14.390000,Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Refuse & Household Hardware;;Gifts For Eco Lovers;;Online Only;;Laundry and Cleaning Clearance;;O-Week Laundry & Cleaning;;O-Week;;O-Week Essentials,1119356,https://www.briscoes.co.nz/product/1119356/ecoliving-laundry-detergent-strips-classic-flowers-60-sheets/,,
Nil Products Beeswax Food Wrap Medium - Stripe,14.990000,14.240000,Kitchen Deals;;Kitchen Clearance;;Gifts Under $100;;Gifts Under $60;;Sale;;Accessories;;Gifts Under $30;;Sale backup;;Gifts over $100;;Refuse & Household Hardware;;Nil;;Gifts For Eco Lovers;;Online Only,1121932,https://www.briscoes.co.nz/product/1121932/nil-products-beeswax-food-wrap-medium-stripe/,,
Urban Spec Lightning Cable 3 Metre,14.990000,14.240000,Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Gifts By Graduations;;Sale;;Gifts For Him;;Gifts for House Warmings;;Gifts Under $30;;Sale backup;;Gifts over $100;;Online Only,1111027,https://www.briscoes.co.nz/product/1111027/urban-spec-lightning-cable-3-metre/,,
Twill & Co Kiwi Christmas Double Glove,14.000000,14.000000,Oven Gloves & Mitts;;Twill & Co;;Gifts Under $100;;Gifts Under $60;;Sale;;Kitchen Deals;;Kitchen Clearance;;Gifts Under $30;;Sale backup;;Gifts over $100;;Gifts for Baking;;Gifts For Stocking Fillers;;Gifts For Cooking & Baking;;Christmas,1124298,https://www.briscoes.co.nz/product/1124298/twill-co-kiwi-christmas-double-glove/,,
Galaxy Aslan Beach Towel,14.000000,14.000000,"Beach Towels;;Galaxy;;Gifts Under $100;;Gifts Under $60;;Sale;;Towels & Robes;;Gifts Under $30;;Outdoor Deals;;Sale backup;;Outdoor Clearance;;Beach, Pool & Picnic;;Gifts over $100;;Gifts for Fathers Day;;Manchester;;Clearance Manchester;;Outdoor;;Summer;;Towels;;Getting Outside",1123721,https://www.briscoes.co.nz/product/1123721/galaxy-aslan-beach-towel/,,
Our Family Recipes Book,24.990000,13.990000,Books;;Gifts over $100;;Gifts Under $100;;Gifts Under $60;;Sale;;Stationery;;Online Only;;Sale backup;;Gifts Under $30;;Kitchen Deals;;Kitchen Clearance,1127629,https://www.briscoes.co.nz/product/1127629/our-family-recipes-book/,,
Prepara Original Ice Ball Mold 3Pk,19.990000,13.990000,Barware;;Gifts over $100;;Gifts Under $100;;Gifts Under $60;;Sale;;Online Only;;Sale backup;;Gifts Under $30;;Online only kitchen;;Prepara,1125915,https://www.briscoes.co.nz/product/1125915/prepara-original-ice-ball-mold-3pk/,,
Galaxy Kids Darcy The Dino Cushion,13.000000,13.000000,Galaxy;;Bedroom Deals;;Bedroom Clearance;;Cushions;;Gifts Under $100;;Gifts Under $60;;Gifts for Infants;;Sale;;Online Only Bathroom;;Gifts For Kids;;Gifts Under $30;;Sale backup;;Gifts over $100;;Kids Bedding;;Kids Cushions & Throws;;Bedroom;;Manchester;;Clearance Manchester,1121244,https://www.briscoes.co.nz/product/1121244/galaxy-kids-darcy-the-dino-cushion/,,
Goodview Rubbish Bin White 5L,16.990000,12.740000,Gifts Under $100;;Gifts Under $60;;Sale;;Rubbish & Refuse Bins;;Gifts Under $30;;Rubbish Bins;;Sale backup;;Gifts over $100;;Refuse & Household Hardware;;Online Only;;Kitchenware;;O-Week;;O-Week Essentials,1105809,https://www.briscoes.co.nz/product/1105809/goodview-rubbish-bin-white-5l/,,
Mens Soccer Legends Alphabet Book,14.990000,12.740000,Online Only;;Books;;Gifts over $100;;Gifts Under $100;;Gifts Under $60;;Sale;;Stationery;;Sale backup;;Gifts Under $30;;Back To School;;Gifts for Infants;;Gifts For Kids;;Kids Bedding,1127364,https://www.briscoes.co.nz/product/1127364/mens-soccer-legends-alphabet-book/,,
Merry Christmas Mistletoe Christmas Coir Mat 600x400,24.990000,12.500000,Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Christmas;;Mats;;Soft Furnishings;;Living Deals;;Sale backup;;Gifts over $100;;Living;;Online Only,1120379,https://www.briscoes.co.nz/product/1120379/merry-christmas-mistletoe-christmas-coir-mat-600x400/,,
LTW Bamboo Paper Towel Holder Dark Brown,23.990000,12.000000,Canisters;;Food Storage Containers;;Pantry Storage;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Online Only;;Kitchenware;;Kitchen Deals;;Kitchen Clearance;;LTW,1111271,https://www.briscoes.co.nz/product/1111271/ltw-bamboo-paper-towel-holder-dark-brown/,,
Maxwell & Williams LouM Uplift Melamine Serving Platter,11.990000,11.990000,Dining Deals;;Dining Clearance;;Gifts Under $100;;Gifts Under $60;;Sale;;Online Only Dining;;Gifts for House Warmings;;Gifts Under $30;;Online only kitchen;;Gifts For Anniversaries;;Online Only Dining Room;;Sale backup;;Gifts over $100;;Outdoor Dining;;Summer,1118080,https://www.briscoes.co.nz/product/1118080/maxwell-williams-loum-uplift-melamine-serving-platter/,,
Goodview Flexi Basket with Handles Linen Patterns Green Small,19.990000,11.990000,Baskets & Boxes;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Online Only,1125116,https://www.briscoes.co.nz/product/1125116/goodview-flexi-basket-with-handles-linen-patterns-green-sml/,,
Goodview Flexi Basket with Handles Linen Patterns White Small,19.990000,11.990000,Baskets & Boxes;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Online Only,1125115,https://www.briscoes.co.nz/product/1125115/goodview-flexi-basket-with-handles-linen-patterns-white-sml/,,
Marlborough Textiles Kingfisher Cushion Cover,19.990000,11.990000,Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Living Clearance;;Online Only;;Online Only Living Room;;Manchester;;O-Week Bed & Bath;;O-Week Decor,1104519,https://www.briscoes.co.nz/product/1104519/marlborough-textiles-kingfisher-cushion-cover/,,
Marlborough Textiles Pukeko Cushion Cover,19.990000,11.990000,Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Online Only;;Manchester;;O-Week Bed & Bath;;O-Week Decor,1104518,https://www.briscoes.co.nz/product/1104518/marlborough-textiles-pukeko-cushion-cover/,,
Country House Journey Diffuser Mediterranean Fig,16.990000,11.890000,Online Only;;Diffusers;;Fragrance;;Gifts over $100;;Gifts For Weddings;;Gifts Under $100;;Gifts Under $60;;Sale;;Living Deals;;Self Care & Grooming;;Sale backup;;Gifts For Engagements;;Gifts For Her;;Gifts Under $30;;O-Week Decor;;Self Care,1127645,https://www.briscoes.co.nz/product/1127645/country-house-journey-diffuser-mediterranean-fig/,,
EcoLiving Wool Dryer Balls 3pk,13.990000,11.190000,Gifts Under $100;;Gifts Under $60;;Sale;;Accessories;;Gifts Under $30;;Sale backup;;Gifts over $100;;Cleaning;;Cleaning & Laundry;;Refuse & Household Hardware;;Gifts For Eco Lovers;;Online Only;;Laundry and Cleaning Clearance;;O-Week Laundry & Cleaning,1119359,https://www.briscoes.co.nz/product/1119359/ecoliving-wool-dryer-balls-3pk/,,
Maxwell & Williams Mystique Dish 12cm Set 4 Assorted,10.000000,10.000000,Dinner Sets;;Dining Deals;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Sale;;Online Only Dining;;Gifts for House Warmings;;Gifts Under $30;;Online Only Dining Room;;Online only kitchen;;Dining Clearance;;Sale backup;;Gifts over $100;;Dinnerware;;Loose Dinnerware;;Dining;;O-Week Dining,1122820,https://www.briscoes.co.nz/product/1122820/maxwell-williams-mystique-dish-12cm-set-4-assorted/,,
Galaxy Kids Underwater Explorer Beach Towel,10.000000,10.000000,"Beach Towels;;Galaxy;;Gifts Under $100;;Gifts Under $60;;Sale;;Towels & Robes;;Gifts Under $30;;Sale backup;;Outdoor Deals;;Beach, Pool & Picnic;;Outdoor Clearance;;Gifts over $100;;Gifts for Fathers Day;;Bathroom Deals;;Bathroom Clearance;;Manchester;;Clearance Manchester;;Kids Bedding;;Gifts for Infants;;Outdoor;;Gifts For Kids;;Summer;;Towels;;Getting Outside",1123427,https://www.briscoes.co.nz/product/1123427/galaxy-kids-underwater-explorer-beach-towel/,,
Galaxy Kids Superhero Zoom Beach Towel,10.000000,10.000000,"Beach Towels;;Galaxy;;Gifts Under $100;;Gifts Under $60;;Sale;;Towels & Robes;;Gifts Under $30;;Sale backup;;Bathroom Deals;;Outdoor Deals;;Beach, Pool & Picnic;;Bathroom Clearance;;Outdoor Clearance;;Gifts over $100;;Gifts for Fathers Day;;Manchester;;Clearance Manchester;;Kids Bedding;;Gifts for Infants;;Outdoor;;Gifts For Kids;;Summer;;Towels;;Getting Outside",1123426,https://www.briscoes.co.nz/product/1123426/galaxy-kids-superhero-zoom-beach-towel/,,
Stories For 4 Year Olds Book,19.990000,9.990000,Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Books;;Sale backup;;Gifts over $100;;Stationery;;Back To School;;Online Only;;Kids Bedding;;Gifts for Infants,1120750,https://www.briscoes.co.nz/product/1120750/stories-for-4-year-olds-book/,,
LTW Bamboo Trouser Hanger 2 Pack,13.990000,9.790000,Coat Racks & Hooks;;Clothes Pegs;;Gifts Under $100;;Gifts Under $60;;Sale;;Coat Hangers;;Gifts Under $30;;Online Only Laundry;;Sale backup;;Gifts over $100;;Laundry;;Refuse & Household Hardware;;O-Week Laundry & Cleaning;;O-Week;;O-Week Essentials;;LTW,1107682,https://www.briscoes.co.nz/product/1107682/ltw-bamboo-trouser-hanger-2-pack/,,
Urban Spec Lightning Cable 1 Metre,9.990000,9.490000,Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Gifts By Graduations;;Sale;;Gifts For Him;;Gifts for House Warmings;;Gifts Under $30;;Sale backup;;Gifts over $100;;Online Only,1111022,https://www.briscoes.co.nz/product/1111022/urban-spec-lightning-cable-1-metre/,,
4M Dreamcatcher Making Kit,12.990000,9.090000,Gifts Under $100;;Gifts Under $60;;Gifts For Stocking Fillers;;Sale;;Online Only Kids;;Gifts Under $30;;Sale backup;;Gifts over $100;;Back To School;;Kids Bedding;;Gifts for Infants,1119061,https://www.briscoes.co.nz/product/1119061/4m-dreamcatcher-making-kit/,,
Pop Art Trivia Christmas Cracker 6 Pack,8.000000,8.000000,Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Christmas;;Sale backup;;Gifts over $100,1115056,https://www.briscoes.co.nz/product/1115056/craftcorp-pop-art-trivia-christmas-cracker-6-pack/,,
Poppiseed Cooper Cow Storage Basket,8.000000,8.000000,Poppiseed;;Gifts Under $100;;Gifts Under $60;;Gifts for Infants;;Sale;;Gifts For Kids;;Gifts Under $30;;Sale backup;;Gifts over $100;;Kids Bedding;;O-Week Furniture & Storage,1115052,https://www.briscoes.co.nz/product/1115052/poppiseed-cooper-cow-storage-basket/,,
Sperling Hawaii Sunshade,7.990000,7.990000,Gifts Under $100;;Gifts Under $60;;Sale;;Accessories;;Gifts Under $30;;Sale backup;;Gifts over $100;;Gifts For Him;;Outdoor Deals;;Outdoor Clearance;;Gifts for Fathers Day;;Outdoor;;Car Care & Hardware;;Refuse & Household Hardware;;Summer,1123386,https://www.briscoes.co.nz/product/1123386/sperling-hawaii-sunshade/,,
Acurite 3008 Meat Thermometer,7.990000,7.990000,Kitchen Deals;;Kitchen Clearance;;Online only kitchen;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100,1066927,https://www.briscoes.co.nz/product/1066927/acurite-3008-meat-thermometer/,,
Bathroom Solutions Soap Dispenser Wash Assorted,7.490000,7.490000,Bathroom Deals;;Bathroom Clearance;;Gifts Under $100;;Gifts Under $60;;Gifts Under $30;;Sale;;Sale backup;;Gifts over $100;;Bathroom Accessories;;Bathroom Decor & Accessories;;Refuse & Household Hardware;;Body Care Sets;;Self Care,1114554,https://www.briscoes.co.nz/product/1114554/bathroom-solutions-soap-dispenser-wash-asstd/,,
Arthouse Marrakech Dinner Plate 26.6cm,7.000000,7.000000,Arthouse;;Dining Deals;;Dining Clearance;;Online Only Dining;;Online only kitchen;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts for House Warmings;;Gifts Under $30;;Online Only Dining Room;;Sale backup;;Gifts over $100;;Dinnerware;;Loose Dinnerware;;O-Week Dining,1116231,https://www.briscoes.co.nz/product/1116231/arthouse-marrakech-dinner-plate-26-6cm/,,
Prestige Deep Dish Pie Pan 23cm,6.990000,6.990000,Prestige;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Online only kitchen;;Sale backup;;Cookware;;Gifts over $100;;Baking Dishes;;Non-Stick;;Kitchenware,1014768,https://www.briscoes.co.nz/product/1014768/prestige-deep-dish-pie-pan-23cm/,,
Squishalongs Mystery 2 Pack,6.500000,6.500000,Gifts Under $100;;Gifts Under $60;;Gifts for Infants;;Gifts For Stocking Fillers;;Sale;;Online Only Kids;;Gifts For Kids;;Gifts Under $30;;Games & Toys;;Novelty;;Squishmallows;;Sale backup;;Gifts over $100;;Back To School;;Kids Bedding,1124865,https://www.briscoes.co.nz/product/1124865/squishalongs-assorted-2-pack/,,
Country House Journey Scented Candle Mediterranean Fig,12.990000,6.500000,Online Only;;Candles;;Gifts over $100;;Gifts For Weddings;;Gifts Under $100;;Gifts Under $60;;Sale;;Living Deals;;Sale backup;;Gifts For Engagements;;Gifts For Her;;Gifts Under $30;;Fragrance;;O-Week Decor;;Self Care;;Table For Two,1127650,https://www.briscoes.co.nz/product/1127650/country-house-journey-scented-candle-mediterranean-fig/,,
Country House Habitat Scented Candle Cyress & Cedarwood,12.990000,6.500000,Online Only;;Candles;;Gifts over $100;;Gifts For Weddings;;Gifts Under $100;;Gifts Under $60;;Sale;;Living Deals;;Sale backup;;Gifts For Engagements;;Gifts For Her;;Gifts Under $30;;Fragrance;;O-Week Decor;;Self Care;;Table For Two,1127653,https://www.briscoes.co.nz/product/1127653/country-house-habitat-scented-candle-cyress-cedarwood/,,
Country House Circus Scented Candle Pink Passionfruit,12.990000,6.500000,Online Only;;Candles;;Gifts over $100;;Gifts For Weddings;;Gifts Under $100;;Gifts Under $60;;Sale;;Living Deals;;Sale backup;;Gifts For Engagements;;Gifts For Her;;Gifts Under $30;;Fragrance;;O-Week Decor;;Self Care;;Table For Two,1127654,https://www.briscoes.co.nz/product/1127654/country-house-circus-scented-candle-pink-passionfruit/,,
Tablefair Acacia Handle Bread Knife 20cm,5.990000,5.990000,Kitchen Deals;;Tablefair;;Kitchen Clearance;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Online only kitchen;;Sale backup;;Gifts over $100;;Individual_Knives;;Gifts For Eco Lovers;;Kitchenware,1120708,https://www.briscoes.co.nz/product/1120708/tablefair-acacia-handle-bread-knife-20cm/,,
Maxwell & Williams Garden Party Mug 370ml Butterfly,5.990000,5.990000,Dining Deals;;Mugs;;Dining Clearance;;Coffee Mugs;;Dining Tea & Coffee;;Online Only Dining;;Gifts Under $30;;Online only kitchen;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts for House Warmings;;Online Only Dining Room;;Sale backup;;Gifts over $100;;Dining;;O-Week Dining,1118060,https://www.briscoes.co.nz/product/1118060/maxwell-williams-garden-party-mug-370ml-butterfly/,,
Maxwell & Williams Garden Party Mug 370ml Lady Bird,5.990000,5.990000,Dining Deals;;Mugs;;Dining Clearance;;Coffee Mugs;;Dining Tea & Coffee;;Online Only Dining;;Gifts Under $30;;Online only kitchen;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts for House Warmings;;Online Only Dining Room;;Sale backup;;Gifts over $100;;Dining;;O-Week Dining,1118057,https://www.briscoes.co.nz/product/1118057/maxwell-williams-garden-party-mug-370ml-lady-bird/,,
Maxwell & Williams Garden Party Mug 370ml Blue Banded Bee,5.990000,5.990000,Dining Deals;;Mugs;;Dining Clearance;;Coffee Mugs;;Dining Tea & Coffee;;Online Only Dining;;Gifts Under $30;;Online only kitchen;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts for House Warmings;;Online Only Dining Room;;Sale backup;;Gifts over $100;;Dining;;O-Week Dining,1118059,https://www.briscoes.co.nz/product/1118059/maxwell-williams-garden-party-mug-370ml-blue-banded-bee/,,
Nil Products Eco Dishcloth Lemon,6.990000,5.590000,Bathroom Accessories;;Bathroom Decor & Accessories;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Refuse & Household Hardware;;Nil;;Online Only;;O-Week Laundry & Cleaning;;O-Week;;O-Week Essentials,1121922,https://www.briscoes.co.nz/product/1121922/nil-products-eco-dishcloth-lemon/,,
Nil Products Eco Dishcloth Dot,6.990000,5.590000,Bathroom Accessories;;Bathroom Decor & Accessories;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts Under $30;;Sale backup;;Gifts over $100;;Refuse & Household Hardware;;Nil;;Online Only;;O-Week Laundry & Cleaning;;O-Week;;O-Week Essentials,1121923,https://www.briscoes.co.nz/product/1121923/nil-products-eco-dishcloth-dot/,,
Simon Gault Oslo Side Plate 20.3cm,5.000000,5.000000,Dining Deals;;Loose Dinnerware;;Simon Gault;;Dining Clearance;;Dinnerware;;Online Only Dining;;Online only kitchen;;Gifts For Anniversaries;;Gifts Under $100;;Gifts Under $60;;Sale;;Gifts for House Warmings;;Gifts Under $30;;Online Only Dining Room;;Raw Beauty;;Sale backup;;Gifts over $100;;O-Week Dining,1120056,https://www.briscoes.co.nz/product/1120056/simon-gault-oslo-side-plate-20-3cm/,,
